"","year","tourn_id","tourney_name","surface","draw_size","tourney_level","tourney_date","match_num","winner_id","winner_seed","winner_entry","winner_name","winner_hand","winner_ht","winner_ioc","winner_age","loser_id","loser_seed","loser_entry","loser_name","loser_hand","loser_ht","loser_ioc","loser_age","score","best_of","round","minutes","w_ace","w_df","w_svpt","w_1stIn","w_1stWon","w_2ndWon","w_SvGms","w_bpSaved","w_bpFaced","l_ace","l_df","l_svpt","l_1stIn","l_1stWon","l_2ndWon","l_SvGms","l_bpSaved","l_bpFaced","winner_rank","winner_rank_points","loser_rank","loser_rank_points","w_serveperc","l_serveperc","w_secondserve","l_secondserve","tour"
"536","2018","580","Australian Open","Hard",128,"G",20180115,701,103819,2,NA,"Roger Federer","R",185,"SUI",36.4380561259,105227,6,NA,"Marin Cilic","R",198,"CRO",29.2977412731,"6-2 6-7(5) 6-3 3-6 6-1",5,"F",183,24,4,139,84,67,32,23,7,9,16,5,141,88,61,27,22,7,13,2,9605,6,3805,0.60431654676259,0.624113475177305,0.927272727272727,0.905660377358491,"ATP"
"537","2018","520","Roland Garros","Clay",128,"G",20180528,103,104755,27,NA,"Richard Gasquet","R",185,"FRA",31.9425051335,104312,NA,NA,"Andreas Seppi","R",190,"ITA",34.264202601,"6-0 6-2 6-2",5,"R128",86,7,2,60,38,32,11,11,0,1,1,7,73,44,21,7,11,8,16,32,1395,50,1045,0.633333333333333,0.602739726027397,0.909090909090909,0.758620689655172,"ATP"
"538","2018","520","Roland Garros","Clay",128,"G",20180528,127,104871,NA,NA,"Jeremy Chardy","R",188,"FRA",31.2881587953,104607,17,NA,"Tomas Berdych","R",196,"CZE",32.6926762491,"7-6(5) 7-6(8) 1-6 5-7 6-2",5,"R128",253,19,7,172,113,89,22,26,4,9,24,7,182,110,90,28,25,16,20,86,680,20,1750,0.656976744186046,0.604395604395604,0.88135593220339,0.902777777777778,"ATP"
"539","2018","520","Roland Garros","Clay",128,"G",20180528,191,104468,NA,NA,"Gilles Simon","R",183,"FRA",33.4154688569,105023,12,NA,"Sam Querrey","R",198,"USA",30.6392881588,"1-6 7-6(3) 6-4 6-1",5,"R64",152,9,4,103,58,45,24,18,2,5,11,6,113,52,40,28,18,2,7,65,870,15,2095,0.563106796116505,0.460176991150442,0.911111111111111,0.901639344262295,"ATP"
"540","2018","520","Roland Garros","Clay",128,"G",20180528,196,104745,1,NA,"Rafael Nadal","L",185,"ESP",31.9835728953,104755,27,NA,"Richard Gasquet","R",185,"FRA",31.9425051335,"6-3 6-2 6-2",5,"R32",118,3,2,63,39,33,17,13,1,2,8,1,87,48,28,16,12,3,9,1,8770,32,1395,0.619047619047619,0.551724137931034,0.916666666666667,0.974358974358974,"ATP"
"541","2018","520","Roland Garros","Clay",128,"G",20180528,204,105676,8,NA,"David Goffin","R",163,"BEL",27.4715947981,104792,32,NA,"Gael Monfils","R",193,"FRA",31.7371663244,"6-7(6) 6-3 4-6 7-5 6-3",5,"R32",238,4,9,177,101,63,40,26,12,20,6,2,172,114,67,26,26,8,19,9,3020,37,1220,0.570621468926554,0.662790697674419,0.881578947368421,0.96551724137931,"ATP"
"542","2018","520","Roland Garros","Clay",128,"G",20180528,206,104925,20,NA,"Novak Djokovic","R",188,"SRB",31.0171115674,105138,13,NA,"Roberto Bautista Agut","R",183,"ESP",30.1190965092,"6-4 6-7(6) 7-6(4) 6-2",5,"R32",228,10,3,128,81,56,26,21,3,8,3,2,152,90,60,25,21,10,18,22,1665,13,2120,0.6328125,0.592105263157895,0.936170212765957,0.967741935483871,"ATP"
"543","2018","520","Roland Garros","Clay",128,"G",20180528,207,104269,30,NA,"Fernando Verdasco","L",188,"ESP",34.5325119781,105777,4,NA,"Grigor Dimitrov","R",188,"BUL",27.0335386721,"7-6(4) 6-2 6-4",5,"R32",141,2,3,107,75,52,14,15,7,10,7,5,99,69,44,12,15,4,10,35,1280,5,4870,0.700934579439252,0.696969696969697,0.90625,0.833333333333333,"ATP"
"544","2018","520","Roland Garros","Clay",128,"G",20180528,209,105453,19,NA,"Kei Nishikori","R",178,"JPN",28.4106776181,104468,NA,NA,"Gilles Simon","R",183,"FRA",33.4154688569,"6-3 6-1 6-3",5,"R32",121,3,1,86,60,46,17,13,6,6,1,1,76,42,25,15,12,7,12,21,1710,65,870,0.697674418604651,0.552631578947368,0.961538461538462,0.970588235294118,"ATP"
"545","2018","520","Roland Garros","Clay",128,"G",20180528,214,105227,3,NA,"Marin Cilic","R",198,"CRO",29.6618754278,104926,18,NA,"Fabio Fognini","R",178,"ITA",31.0116358658,"6-4 6-1 3-6 6-7(4) 6-3",5,"R16",217,8,4,153,91,68,33,24,9,12,10,8,162,108,71,27,23,4,11,4,4950,18,1940,0.594771241830065,0.666666666666667,0.935483870967742,0.851851851851852,"ATP"
"546","2018","520","Roland Garros","Clay",128,"G",20180528,215,105223,5,NA,"Juan Martin del Potro","R",198,"ARG",29.6755646817,104545,9,NA,"John Isner","R",206,"USA",33.0869267625,"6-4 6-4 6-4",5,"R16",119,6,1,91,59,45,20,15,2,2,12,4,87,56,41,14,15,4,7,6,4450,10,2980,0.648351648351648,0.64367816091954,0.96875,0.870967741935484,"ATP"
"547","2018","520","Roland Garros","Clay",128,"G",20180528,217,104925,20,NA,"Novak Djokovic","R",188,"SRB",31.0171115674,104269,30,NA,"Fernando Verdasco","L",188,"ESP",34.5325119781,"6-3 6-4 6-2",5,"R16",145,3,0,96,70,44,18,14,4,5,3,2,99,66,37,18,13,5,10,22,1665,35,1280,0.729166666666667,0.666666666666667,1,0.939393939393939,"ATP"
"548","2018","520","Roland Garros","Clay",128,"G",20180528,218,106233,7,NA,"Dominic Thiem","R",185,"AUT",24.7310061602,105453,19,NA,"Kei Nishikori","R",178,"JPN",28.4106776181,"6-2 6-0 5-7 6-4",5,"R16",148,9,7,95,65,55,17,18,0,1,1,1,102,63,46,16,18,5,11,8,3355,21,1710,0.684210526315789,0.617647058823529,0.766666666666667,0.974358974358974,"ATP"
"549","2018","520","Roland Garros","Clay",128,"G",20180528,221,105223,5,NA,"Juan Martin del Potro","R",198,"ARG",29.6755646817,105227,3,NA,"Marin Cilic","R",198,"CRO",29.6618754278,"7-6(5) 5-7 6-3 7-5",5,"QF",230,19,2,141,87,69,29,23,8,11,18,5,153,87,62,30,22,9,13,6,4450,4,4950,0.617021276595745,0.568627450980392,0.962962962962963,0.924242424242424,"ATP"
"550","2018","520","Roland Garros","Clay",128,"G",20180528,224,104745,1,NA,"Rafael Nadal","L",185,"ESP",31.9835728953,105223,5,NA,"Juan Martin del Potro","R",198,"ARG",29.6755646817,"6-4 6-1 6-2",5,"SF",134,0,3,83,51,37,21,13,7,7,2,1,65,49,28,8,12,4,9,1,8770,6,4450,0.614457831325301,0.753846153846154,0.90625,0.9375,"ATP"
"551","2018","520","Roland Garros","Clay",128,"G",20180528,226,104745,1,NA,"Rafael Nadal","L",185,"ESP",31.9835728953,106233,7,NA,"Dominic Thiem","R",185,"AUT",24.7310061602,"6-4 6-3 6-2",5,"F",162,0,3,82,56,46,12,14,2,3,7,5,102,59,40,15,13,12,17,1,8770,8,3355,0.682926829268293,0.57843137254902,0.884615384615385,0.883720930232558,"ATP"
"552","2018","540","Wimbledon","Grass",128,"G",20180702,111,104792,NA,NA,"Gael Monfils","R",193,"FRA",31.832991102,104755,23,NA,"Richard Gasquet","R",185,"FRA",32.038329911,"7-6(6) 7-5 6-4",5,"R128",141,11,10,116,67,56,23,17,6,7,5,5,110,59,41,28,18,3,6,44,1070,31,1465,0.577586206896552,0.536363636363636,0.795918367346939,0.901960784313726,"ATP"
"553","2018","540","Wimbledon","Grass",128,"G",20180702,131,104527,NA,NA,"Stan Wawrinka","R",183,"SUI",33.2621492129,105777,6,NA,"Grigor Dimitrov","R",188,"BUL",27.1293634497,"1-6 7-6(3) 7-6(5) 6-4",5,"R128",170,9,2,136,87,71,17,20,10,14,12,4,127,80,59,23,23,6,9,224,255,6,4780,0.639705882352941,0.62992125984252,0.959183673469388,0.914893617021277,"ATP"
"554","2018","540","Wimbledon","Grass",128,"G",20180702,171,104731,8,NA,"Kevin Anderson","R",203,"RSA",32.1232032854,104312,NA,NA,"Andreas Seppi","R",190,"ITA",34.3600273785,"6-3 6-7(5) 6-3 6-4",5,"R64",159,34,3,127,83,70,23,21,4,5,8,4,134,88,64,20,20,6,10,8,3635,50,996,0.653543307086614,0.656716417910448,0.931818181818182,0.91304347826087,"ATP"
"555","2018","540","Wimbledon","Grass",128,"G",20180702,188,105223,5,NA,"Juan Martin del Potro","R",198,"ARG",29.7713894593,103852,NA,NA,"Feliciano Lopez","L",188,"ESP",36.7802874743,"6-4 6-1 6-2",5,"R64",95,13,1,53,32,31,17,12,0,0,10,5,86,43,28,17,13,5,11,4,5080,70,780,0.60377358490566,0.5,0.952380952380952,0.883720930232558,"ATP"
"556","2018","540","Wimbledon","Grass",128,"G",20180702,198,104792,NA,NA,"Gael Monfils","R",193,"FRA",31.832991102,105023,11,NA,"Sam Querrey","R",198,"USA",30.7351129363,"5-7 6-4 6-4 6-2",5,"R32",128,18,2,109,83,64,16,20,1,2,22,2,112,69,52,23,20,5,9,44,1070,13,2130,0.761467889908257,0.616071428571429,0.923076923076923,0.953488372093023,"ATP"
"557","2018","540","Wimbledon","Grass",128,"G",20180702,199,104731,8,NA,"Kevin Anderson","R",203,"RSA",32.1232032854,104259,25,NA,"Philipp Kohlschreiber","R",178,"GER",34.7104722793,"6-3 7-5 7-5",5,"R32",127,22,4,88,61,53,15,17,3,4,5,3,97,59,35,25,16,3,7,8,3635,27,1575,0.693181818181818,0.608247422680412,0.851851851851852,0.921052631578947,"ATP"
"558","2018","540","Wimbledon","Grass",128,"G",20180702,213,104731,8,NA,"Kevin Anderson","R",203,"RSA",32.1232032854,104792,NA,NA,"Gael Monfils","R",193,"FRA",31.832991102,"7-6(4) 7-6(2) 5-7 7-6(4)",5,"R16",209,20,6,158,103,84,30,27,1,5,9,4,165,116,88,23,24,9,12,8,3635,44,1070,0.651898734177215,0.703030303030303,0.890909090909091,0.918367346938776,"ATP"
"559","2018","540","Wimbledon","Grass",128,"G",20180702,218,105223,5,NA,"Juan Martin del Potro","R",198,"ARG",29.7713894593,104468,NA,NA,"Gilles Simon","R",183,"FRA",33.5112936345,"7-6(1) 7-6(5) 5-7 7-6(5)",5,"R16",264,27,4,169,111,83,27,25,10,15,13,5,201,116,89,32,26,16,20,4,5080,53,950,0.656804733727811,0.577114427860697,0.931034482758621,0.941176470588235,"ATP"
"560","2018","540","Wimbledon","Grass",128,"G",20180702,220,104731,8,NA,"Kevin Anderson","R",203,"RSA",32.1232032854,103819,1,NA,"Roger Federer","R",185,"SUI",36.8980150582,"2-6 6-7(5) 7-5 6-4 13-11",5,"QF",254,27,3,208,139,106,36,34,9,12,17,1,177,123,97,32,33,3,7,8,3635,2,8720,0.668269230769231,0.694915254237288,0.956521739130435,0.981481481481482,"ATP"
"561","2018","540","Wimbledon","Grass",128,"G",20180702,221,104545,9,NA,"John Isner","R",206,"USA",33.18275154,105683,13,NA,"Milos Raonic","R",196,"CAN",27.5126625599,"6-7(5) 7-6(7) 6-4 6-3",5,"QF",162,26,4,120,87,78,18,22,1,1,32,6,133,93,74,21,23,3,6,10,3045,32,1430,0.725,0.699248120300752,0.878787878787879,0.85,"ATP"
"562","2018","540","Wimbledon","Grass",128,"G",20180702,222,104925,12,NA,"Novak Djokovic","R",188,"SRB",31.112936345,105453,24,NA,"Kei Nishikori","R",178,"JPN",28.5065023956,"6-3 3-6 6-2 6-2",5,"QF",155,6,3,91,61,52,12,17,4,7,3,1,117,80,47,16,17,7,14,21,1715,28,1530,0.67032967032967,0.683760683760684,0.9,0.972972972972973,"ATP"
"563","2018","540","Wimbledon","Grass",128,"G",20180702,223,104745,2,NA,"Rafael Nadal","L",185,"ESP",32.0793976728,105223,5,NA,"Juan Martin del Potro","R",198,"ARG",29.7713894593,"7-5 6-7(7) 4-6 6-4 6-4",5,"QF",288,3,5,166,116,86,31,28,5,7,33,7,175,111,86,29,27,6,10,1,8770,4,5080,0.698795180722892,0.634285714285714,0.9,0.890625,"ATP"
"564","2018","540","Wimbledon","Grass",128,"G",20180702,224,104731,8,NA,"Kevin Anderson","R",203,"RSA",32.1232032854,104545,9,NA,"John Isner","R",206,"USA",33.18275154,"7-6(6) 6-7(5) 6-7(9) 6-4 26-24",5,"SF",396,49,4,278,198,166,47,49,3,5,53,6,291,218,171,35,50,7,11,8,3635,10,3045,0.712230215827338,0.74914089347079,0.95,0.917808219178082,"ATP"
"565","2018","540","Wimbledon","Grass",128,"G",20180702,225,104925,12,NA,"Novak Djokovic","R",188,"SRB",31.112936345,104745,2,NA,"Rafael Nadal","L",185,"ESP",32.0793976728,"6-4 3-6 7-6(9) 3-6 10-8",5,"SF",315,23,4,176,125,95,24,29,7,11,9,4,210,150,100,34,30,15,19,21,1715,1,8770,0.710227272727273,0.714285714285714,0.92156862745098,0.933333333333333,"ATP"
"566","2018","540","Wimbledon","Grass",128,"G",20180702,226,104925,12,NA,"Novak Djokovic","R",188,"SRB",31.112936345,104731,8,NA,"Kevin Anderson","R",203,"RSA",32.1232032854,"6-2 6-2 7-6(3)",5,"F",139,6,4,94,68,52,17,15,7,7,10,5,80,49,34,15,14,0,4,21,1715,8,3635,0.723404255319149,0.6125,0.846153846153846,0.838709677419355,"ATP"
"567","2018","560","US Open","Hard",128,"G",20180827,100,104745,1,NA,"Rafael Nadal","L",185,"ESP",32.2327173169,103970,NA,NA,"David Ferrer","R",175,"ESP",36.4024640657,"6-3 3-4 RET",5,"R128",83,2,3,45,28,20,8,8,1,3,1,4,57,37,20,10,8,3,6,1,10040,148,390,0.622222222222222,0.649122807017544,0.823529411764706,0.8,"ATP"
"568","2018","560","US Open","Hard",128,"G",20180827,113,104312,NA,NA,"Andreas Seppi","R",190,"ITA",34.5133470226,105023,NA,NA,"Sam Querrey","R",198,"USA",30.8884325804,"6-7(6) 6-4 6-2 2-1 RET",5,"R128",114,12,6,99,58,51,25,18,0,0,17,16,100,51,45,21,16,5,8,51,986,35,1225,0.585858585858586,0.51,0.853658536585366,0.673469387755102,"ATP"
"569","2018","560","US Open","Hard",128,"G",20180827,119,104269,31,NA,"Fernando Verdasco","L",188,"ESP",34.7816563997,103852,NA,NA,"Feliciano Lopez","L",188,"ESP",36.9336071184,"6-2 7-5 6-4",5,"R128",134,8,9,93,61,47,17,15,10,12,10,13,97,55,41,11,15,2,8,32,1330,63,850,0.655913978494624,0.56701030927835,0.71875,0.69047619047619,"ATP"
"570","2018","560","US Open","Hard",128,"G",20180827,131,104527,NA,NA,"Stan Wawrinka","R",183,"SUI",33.4154688569,105777,8,NA,"Grigor Dimitrov","R",188,"BUL",27.2826830938,"6-3 6-2 7-5",5,"R128",144,6,3,111,68,46,25,15,7,8,6,7,90,47,36,18,14,9,14,101,560,8,3790,0.612612612612613,0.522222222222222,0.930232558139535,0.837209302325581,"ATP"
"571","2018","560","US Open","Hard",128,"G",20180827,171,104731,5,NA,"Kevin Anderson","R",203,"RSA",32.2765229295,104871,NA,NA,"Jeremy Chardy","R",188,"FRA",31.537303217,"6-2 6-4 6-4",5,"R64",117,18,5,86,51,43,18,14,0,0,9,3,75,41,29,22,14,5,9,5,4615,46,1040,0.593023255813954,0.546666666666667,0.857142857142857,0.911764705882353,"ATP"
"572","2018","560","US Open","Hard",128,"G",20180827,173,104269,31,NA,"Fernando Verdasco","L",188,"ESP",34.7816563997,104918,NA,NA,"Andy Murray","R",190,"GBR",31.2854209446,"7-5 2-6 6-4 6-4",5,"R64",203,9,9,133,84,55,22,20,9,15,5,6,112,62,43,21,20,3,10,32,1330,382,110,0.631578947368421,0.553571428571429,0.816326530612245,0.88,"ATP"
"573","2018","560","US Open","Hard",128,"G",20180827,178,105683,25,NA,"Milos Raonic","R",196,"CAN",27.665982204,104468,NA,NA,"Gilles Simon","R",183,"FRA",33.6646132786,"6-3 6-4 6-4",5,"R64",126,17,5,85,49,40,23,15,2,2,0,2,86,68,44,11,14,3,6,24,1575,40,1080,0.576470588235294,0.790697674418605,0.861111111111111,0.888888888888889,"ATP"
"574","2018","560","US Open","Hard",128,"G",20180827,185,105453,21,NA,"Kei Nishikori","R",178,"JPN",28.6598220397,104792,NA,NA,"Gael Monfils","R",193,"FRA",31.9863107461,"6-2 5-4 RET",5,"R64",78,2,1,57,33,21,15,8,5,6,3,4,50,36,20,7,9,1,5,19,1755,39,1115,0.578947368421053,0.72,0.958333333333333,0.714285714285714,"ATP"
"575","2018","560","US Open","Hard",128,"G",20180827,200,105223,3,NA,"Juan Martin del Potro","R",198,"ARG",29.9247091034,104269,31,NA,"Fernando Verdasco","L",188,"ESP",34.7816563997,"7-5 7-6(6) 6-3",5,"R32",180,12,2,101,69,55,15,18,0,2,10,2,108,69,47,16,16,1,5,3,5500,32,1330,0.683168316831683,0.638888888888889,0.9375,0.948717948717949,"ATP"
"576","2018","560","US Open","Hard",128,"G",20180827,203,105683,25,NA,"Milos Raonic","R",196,"CAN",27.665982204,104527,NA,NA,"Stan Wawrinka","R",183,"SUI",33.4154688569,"7-6(6) 6-4 6-3",5,"R32",129,14,4,88,53,46,21,15,1,1,6,1,95,60,43,22,17,2,5,24,1575,101,560,0.602272727272727,0.631578947368421,0.885714285714286,0.971428571428571,"ATP"
"577","2018","560","US Open","Hard",128,"G",20180827,208,104925,6,NA,"Novak Djokovic","R",188,"SRB",31.266255989,104755,26,NA,"Richard Gasquet","R",185,"FRA",32.1916495551,"6-2 6-3 6-3",5,"R32",131,3,2,83,52,39,20,13,5,5,10,4,97,66,40,11,13,7,12,6,4445,25,1535,0.626506024096386,0.680412371134021,0.935483870967742,0.870967741935484,"ATP"
"578","2018","560","US Open","Hard",128,"G",20180827,213,106233,9,NA,"Dominic Thiem","R",185,"AUT",24.9801505818,104731,5,NA,"Kevin Anderson","R",203,"RSA",32.2765229295,"7-5 6-2 7-6(2)",5,"R16",157,7,4,91,45,41,30,16,0,0,7,2,108,74,53,15,17,6,9,9,3485,5,4615,0.494505494505495,0.685185185185185,0.91304347826087,0.941176470588235,"ATP"
"579","2018","560","US Open","Hard",128,"G",20180827,215,104545,11,NA,"John Isner","R",206,"USA",33.3360711841,105683,25,NA,"Milos Raonic","R",196,"CAN",27.665982204,"3-6 6-3 6-4 3-6 6-2",5,"R16",188,20,1,113,66,57,27,22,4,6,18,5,128,84,66,22,23,11,15,11,3200,24,1575,0.584070796460177,0.65625,0.978723404255319,0.886363636363636,"ATP"
"580","2018","560","US Open","Hard",128,"G",20180827,216,105227,7,NA,"Marin Cilic","R",198,"CRO",29.9110198494,105676,10,NA,"David Goffin","R",163,"BEL",27.7207392197,"7-6(6) 6-2 6-4",5,"R16",144,12,6,101,46,38,26,15,5,7,4,2,94,63,38,17,16,3,8,7,4445,10,3435,0.455445544554455,0.670212765957447,0.890909090909091,0.935483870967742,"ATP"
"581","2018","560","US Open","Hard",128,"G",20180827,217,105453,21,NA,"Kei Nishikori","R",178,"JPN",28.6598220397,104259,NA,NA,"Philipp Kohlschreiber","R",178,"GER",34.8637919233,"6-3 6-2 7-5",5,"R16",136,5,5,88,51,40,20,15,3,5,7,3,87,56,36,13,14,5,11,19,1755,34,1235,0.579545454545455,0.64367816091954,0.864864864864865,0.903225806451613,"ATP"
"582","2018","560","US Open","Hard",128,"G",20180827,220,104745,1,NA,"Rafael Nadal","L",185,"ESP",32.2327173169,106233,9,NA,"Dominic Thiem","R",185,"AUT",24.9801505818,"0-6 6-4 7-5 6-7(4) 7-6(5)",5,"QF",289,3,4,167,110,74,32,26,7,13,18,4,170,98,70,40,28,12,17,1,10040,9,3485,0.658682634730539,0.576470588235294,0.929824561403509,0.944444444444444,"ATP"
"583","2018","560","US Open","Hard",128,"G",20180827,221,105223,3,NA,"Juan Martin del Potro","R",198,"ARG",29.9247091034,104545,11,NA,"John Isner","R",206,"USA",33.3360711841,"6-7(5) 6-3 7-6(4) 6-2",5,"QF",211,14,4,121,76,68,29,22,3,3,26,4,145,89,63,31,21,8,11,3,5500,11,3200,0.628099173553719,0.613793103448276,0.911111111111111,0.928571428571429,"ATP"
"584","2018","560","US Open","Hard",128,"G",20180827,222,105453,21,NA,"Kei Nishikori","R",178,"JPN",28.6598220397,105227,7,NA,"Marin Cilic","R",198,"CRO",29.9110198494,"2-6 6-4 7-6(5) 4-6 6-4",5,"QF",248,6,4,159,88,62,37,25,7,13,19,7,137,80,58,34,26,4,9,19,1755,7,4445,0.553459119496855,0.583941605839416,0.943661971830986,0.87719298245614,"ATP"
"585","2018","560","US Open","Hard",128,"G",20180827,224,105223,3,NA,"Juan Martin del Potro","R",198,"ARG",29.9247091034,104745,1,NA,"Rafael Nadal","L",185,"ESP",32.2327173169,"7-6(3) 6-2 RET",5,"SF",121,2,0,65,43,30,12,11,0,2,4,1,71,53,32,7,10,8,12,3,5500,1,10040,0.661538461538462,0.746478873239437,1,0.944444444444444,"ATP"
"586","2018","560","US Open","Hard",128,"G",20180827,225,104925,6,NA,"Novak Djokovic","R",188,"SRB",31.266255989,105453,21,NA,"Kei Nishikori","R",178,"JPN",28.6598220397,"6-3 6-4 6-2",5,"SF",143,3,2,78,50,40,20,14,2,2,2,2,101,62,37,20,13,13,17,6,4445,19,1755,0.641025641025641,0.613861386138614,0.928571428571429,0.948717948717949,"ATP"
"587","2018","560","US Open","Hard",128,"G",20180827,226,104925,6,NA,"Novak Djokovic","R",188,"SRB",31.266255989,105223,3,NA,"Juan Martin del Potro","R",198,"ARG",29.9247091034,"6-3 7-6(4) 6-3",5,"F",196,1,2,118,74,50,26,17,4,6,6,1,89,57,38,16,14,3,7,6,4445,3,5500,0.627118644067797,0.640449438202247,0.954545454545455,0.96875,"ATP"
"588","2019","580","Australian Open","Hard",128,"G",20190114,136,105138,22,NA,"Roberto Bautista Agut","R",183,"ESP",30.7515400411,104918,NA,NA,"Andy Murray","R",190,"GBR",31.6687200548,"6-4 6-4 6-7(5) 6-7(4) 6-2",5,"R128",249,7,0,147,107,89,24,26,4,5,19,2,156,93,74,31,26,5,10,24,1605,229,220,0.727891156462585,0.596153846153846,1,0.968253968253968,"ATP"
"589","2019","580","Australian Open","Hard",128,"G",20190114,164,104925,1,NA,"Novak Djokovic","R",188,"SRB",31.6495550992,104542,NA,NA,"Jo-Wilfried Tsonga","R",188,"FRA",33.7440109514,"6-3 7-5 6-4",5,"R64",124,12,1,87,61,45,18,16,3,5,10,1,92,50,36,19,15,4,9,1,9135,177,290,0.701149425287356,0.543478260869565,0.961538461538462,0.976190476190476,"ATP"
"590","2019","580","Australian Open","Hard",128,"G",20190114,175,105683,16,NA,"Milos Raonic","R",196,"CAN",28.0492813142,104527,NA,NA,"Stan Wawrinka","R",183,"SUI",33.7987679671,"6-7(4) 7-6(6) 7-6(11) 7-6(5)",5,"R64",241,39,6,154,104,87,28,24,1,3,28,2,170,102,84,38,24,5,7,17,1900,59,830,0.675324675324675,0.6,0.88,0.970588235294118,"ATP"
"591","2019","580","Australian Open","Hard",128,"G",20190114,204,105227,6,NA,"Marin Cilic","R",198,"CRO",30.2943189596,104269,26,NA,"Fernando Verdasco","L",188,"ESP",35.1649555099,"4-6 3-6 6-1 7-6(8) 6-3",5,"R32",258,8,5,153,89,73,33,24,6,9,27,5,165,113,77,28,23,15,19,7,4160,28,1410,0.581699346405229,0.684848484848485,0.921875,0.903846153846154,"ATP"
"592","2019","580","Australian Open","Hard",128,"G",20190114,216,105138,22,NA,"Roberto Bautista Agut","R",183,"ESP",30.7515400411,105227,6,NA,"Marin Cilic","R",198,"CRO",30.2943189596,"6-7(6) 6-3 6-2 4-6 6-4",5,"R16",238,10,3,154,106,74,33,25,3,5,17,6,167,102,77,28,24,8,13,24,1605,7,4160,0.688311688311688,0.610778443113772,0.9375,0.907692307692308,"ATP"
"593","2019","580","Australian Open","Hard",128,"G",20190114,219,104745,2,NA,"Rafael Nadal","L",185,"ESP",32.6160164271,104607,NA,NA,"Tomas Berdych","R",196,"CZE",33.325119781,"6-0 6-1 7-6(4)",5,"R16",125,5,1,81,56,45,16,13,2,2,5,3,78,37,26,18,12,8,13,2,7480,57,865,0.691358024691358,0.474358974358974,0.96,0.926829268292683,"ATP"
"594","2019","580","Australian Open","Hard",128,"G",20190114,220,104925,1,NA,"Novak Djokovic","R",188,"SRB",31.6495550992,105453,8,NA,"Kei Nishikori","R",178,"JPN",29.0431211499,"6-1 4-1 RET",5,"QF",52,2,1,29,20,17,8,6,0,0,0,3,47,33,16,5,6,0,4,1,9135,9,3750,0.689655172413793,0.702127659574468,0.888888888888889,0.785714285714286,"ATP"
"595","2019","580","Australian Open","Hard",128,"G",20190114,226,104925,1,NA,"Novak Djokovic","R",188,"SRB",31.6495550992,104745,2,NA,"Rafael Nadal","L",185,"ESP",32.6160164271,"6-3 6-2 6-3",5,"F",124,8,0,69,50,40,16,13,1,1,3,2,73,47,24,16,13,3,8,1,9135,2,7480,0.72463768115942,0.643835616438356,1,0.923076923076923,"ATP"
"596","2019","520","Roland Garros","Clay",128,"G",20190527,1109,104926,9,NA,"Fabio Fognini","R",178,"ITA",32.0082135524,104312,NA,NA,"Andreas Seppi","R",190,"ITA",35.2607802875,"6-3 6-0 3-6 6-3",5,"R128",141,10,2,120,68,53,22,17,7,9,4,2,95,55,35,19,16,5,11,12,2785,71,750,0.566666666666667,0.578947368421053,0.961538461538462,0.95,"ATP"
"597","2019","520","Roland Garros","Clay",128,"G",20190527,1220,105777,NA,NA,"Grigor Dimitrov","R",188,"BUL",28.0301163587,105227,11,NA,"Marin Cilic","R",198,"CRO",30.6584531143,"6-7(7) 6-4 4-6 7-6(2) 6-3",5,"R64",263,15,10,172,110,85,29,27,6,9,13,10,184,97,70,49,26,13,18,46,997,13,2710,0.63953488372093,0.527173913043478,0.838709677419355,0.885057471264368,"ATP"
"598","2019","520","Roland Garros","Clay",128,"G",20190527,1225,105453,7,NA,"Kei Nishikori","R",178,"JPN",29.4072553046,104542,NA,NA,"Jo-Wilfried Tsonga","R",188,"FRA",34.1081451061,"4-6 6-4 6-4 6-4",5,"R64",182,0,3,123,85,60,20,20,9,13,7,3,132,81,55,23,20,9,15,7,3860,82,670,0.691056910569106,0.613636363636364,0.921052631578947,0.941176470588235,"ATP"
"599","2019","520","Roland Garros","Clay",128,"G",20190527,1303,104926,9,NA,"Fabio Fognini","R",178,"ITA",32.0082135524,105138,18,NA,"Roberto Bautista Agut","R",183,"ESP",31.1156741958,"7-6(5) 6-4 4-6 6-1",5,"R32",190,11,6,126,64,45,29,20,2,8,0,6,134,82,52,20,19,8,16,12,2785,21,1690,0.507936507936508,0.611940298507463,0.903225806451613,0.884615384615385,"ATP"
"600","2019","520","Roland Garros","Clay",128,"G",20190527,1310,104527,24,NA,"Stan Wawrinka","R",183,"SUI",34.1629021218,105777,NA,NA,"Grigor Dimitrov","R",188,"BUL",28.0301163587,"7-6(5) 7-6(4) 7-6(8)",5,"R32",196,14,4,126,64,49,37,18,2,4,4,3,144,99,68,24,18,11,13,28,1365,46,997,0.507936507936508,0.6875,0.935483870967742,0.933333333333333,"ATP"
"601","2019","520","Roland Garros","Clay",128,"G",20190527,1316,104745,2,NA,"Rafael Nadal","L",185,"ESP",32.9801505818,105676,27,NA,"David Goffin","R",163,"BEL",28.4681724846,"6-1 6-3 4-6 6-3",5,"R32",169,5,5,96,56,44,28,18,1,2,3,1,105,63,40,22,17,5,10,2,7945,29,1325,0.583333333333333,0.6,0.875,0.976190476190476,"ATP"
